wavelength,Back_EunCamf,Belly_EunCamf,Breast_EunCamf,Crissum_EunCamf,Crown_EunCamf,DorTail_EunCamf,Rump_EunCamf,Throat_EunCamf,WingTip_EunCamf
259.52,1.696,4.95993333333,3.107,2.74366666666,1.81006666667,8.77613333334,4.1262,5.08273333333,5.90053333334
259.89,1.88593333333,4.7774,3.27013333333,2.76886666667,1.9156,8.81813333334,4.087,5.15446666667,5.98613333333
260.27,2.82233333333,5.30606666667,3.86013333333,3.64813333333,2.721,9.46366666665,4.84106666667,5.77283333333,6.78380000001
260.64,3.06426666667,5.4638,4.0794,3.81486666667,2.9934,9.62,4.99606666667,5.996,6.88506666667
261.01,3.58013333333,5.61226666667,4.45153333333,4.08586666667,3.3516,9.94206666666,5.39913333333,6.33913333333,7.05366666667
261.39,3.44906666667,5.40213333333,4.47586666667,4.03713333333,3.24806666667,9.84779999999,5.2866,6.28736666667,6.92260000001
261.76,3.53353333333,5.44373333333,4.46333333333,4.05673333333,3.4768,10.0078666667,5.5194,6.34986666667,7.07006666666
262.13,3.04673333333,4.89026666667,4.22666666667,3.50593333333,3.1372,9.67986666667,4.96733333333,6.0885,6.52580000001
262.51,2.76153333333,4.76486666667,4.13113333333,3.23506666667,3.14766666667,9.35886666665,4.84146666667,5.90886666667,6.23673333334
262.88,3.6448,5.50526666667,5.29633333333,4.12306666667,4.19126666667,10.6008,6.09206666667,7.23123333333,7.34993333334
263.25,4.52413333333,6.4498,6.3258,5.05093333333,5.188,11.6822,7.15793333334,8.43290000001,8.40639999999
263.63,4.51373333333,6.7828,6.69560000001,5.1282,5.4378,11.6159333333,7.4262,8.97193333333,8.64520000001
264.00,4.29293333333,6.4816,6.50800000001,4.85326666667,5.22326666667,11.2133333333,7.29580000001,8.8554,8.36913333334
264.37,3.97313333333,6.34253333334,6.72253333334,4.40346666667,5.12993333333,11.0701333333,7.11359999999,8.72310000001,8.43813333333
264.75,3.86566666667,6.32513333333,6.74646666667,4.5432,5.175,11.3236666667,7.09933333334,8.46289999999,8.73900000001
265.12,4.7682,6.9682,7.7276,5.65060000001,6.1698,11.9262666667,7.82253333333,9.51700000001,9.8548
265.49,5.03733333333,7.0422,7.32406666667,5.15893333333,6.00393333333,11.4940666666,7.47306666666,8.87323333332,10.0357333333
265.87,5.03366666667,6.82766666667,7.1126,4.79193333333,5.76406666666,10.8890666667,7.09113333334,8.63543333333,10.0026666667
266.24,5.45586666667,6.82106666667,7.18693333333,4.9098,5.86293333333,10.9943333333,7.10453333333,8.52403333333,10.3247333333
266.61,5.87040000001,6.81986666667,6.93853333334,5.00493333333,5.76153333333,10.9644,7.15133333333,8.53606666667,10.5687333333
266.98,4.80766666667,5.7874,5.5724,4.1052,4.6212,9.73953333334,6.1076,7.18273333334,9.43373333334
267.36,4.36866666667,5.492,5.1858,3.81606666667,4.2758,9.32693333333,5.67313333333,6.76410000001,8.93693333333
267.73,4.66793333334,5.60626666667,5.35233333333,3.9746,4.46406666667,9.69413333333,5.93253333333,6.74603333333,9.30446666667
268.10,6.02706666667,6.78406666667,6.19666666667,5.14813333334,5.59613333333,11.0790666667,7.1236,7.71543333333,10.6483333333
268.48,5.98780000001,6.52326666667,5.97933333333,4.92093333333,5.38473333334,10.9128666667,6.9282,7.4827,10.272
268.85,6.0104,6.3532,5.814,4.74826666667,5.0074,10.5204666667,6.81293333333,7.29776666667,10.1775333333
269.22,4.5734,5.20606666667,4.7024,3.5954,4.03666666667,9.51306666665,5.74286666667,6.12346666667,9.25099999999
269.59,4.64446666667,5.12666666667,4.80233333333,3.95526666667,4.2998,9.78306666666,5.83593333333,6.4033,9.25219999999
269.97,4.0576,4.70886666667,4.2946,3.73786666667,3.78126666667,9.41386666666,5.48253333333,5.90483333333,8.79413333334
270.34,4.20586666667,5.0222,4.48453333333,4.1942,3.9466,9.58793333333,5.83466666667,6.0205,8.89153333334
270.71,4.32153333333,5.11813333333,4.6456,4.3812,4.03113333333,9.6556,5.885,6.0954,8.95606666667
271.09,4.67826666667,5.3182,5.1302,4.6384,4.39266666667,9.9602,6.10266666667,6.38826666667,9.15026666666
271.46,5.05713333333,5.55213333333,5.39286666667,5.026,4.71446666667,10.0484666667,6.31706666667,6.61476666667,9.50493333333
271.83,3.85233333333,4.4444,4.07693333333,3.85913333333,3.31466666667,8.5894,4.99566666667,5.31213333333,8.05846666666
272.20,3.36786666667,4.14473333334,3.87046666667,3.63246666667,3.1236,8.16073333332,4.47526666667,5.05873333333,7.54586666667
272.58,2.9368,3.7722,3.52433333333,3.44586666667,2.6692,7.737,3.99746666667,4.7658,7.17579999999
272.95,2.60146666667,3.67133333333,3.33486666667,3.21966666667,2.6014,7.53806666667,3.80253333333,4.698,6.91326666667
273.32,2.778,3.863,3.3254,3.27406666667,2.56673333333,7.40286666667,3.64526666667,4.6999,6.8428
273.69,2.51533333333,3.7892,3.44333333333,3.2556,2.47653333333,7.1742,3.58553333333,4.7543,6.86706666667
274.06,2.7538,3.71646666667,3.50026666667,3.3596,2.6358,7.22666666667,3.6116,4.98023333333,6.76813333333
274.44,2.74426666667,3.50753333333,3.41126666667,3.37486666667,2.66133333333,7.23080000001,3.42473333333,4.99743333333,6.75946666667
274.81,2.595,3.35546666666,3.417,3.352,2.56426666667,7.02799999999,3.27713333333,5.0059,6.69046666667
275.18,2.72373333333,3.40453333333,3.33846666667,3.37673333333,2.40746666667,6.8196,3.18226666667,5.11903333333,6.7884
275.55,2.9402,3.2596,3.27426666667,3.52166666667,2.37653333333,6.67373333333,3.2238,5.12123333333,6.80666666667
275.93,3.92386666667,4.07253333333,4.3514,4.62326666667,3.616,7.61586666667,4.16306666667,6.27353333333,8.06880000001
276.30,4.02973333333,4.12973333333,4.62966666666,4.85186666667,3.78893333333,7.6296,4.52226666667,6.52403333333,8.35173333333
276.67,4.80066666667,4.92853333333,5.10906666667,5.51926666667,4.52973333333,8.29566666667,5.27853333333,7.24413333333,9.22506666667
277.04,5.89413333333,5.6164,5.883,6.49926666667,5.25493333333,9.19333333334,5.85246666667,7.9167,10.0684666667
277.41,5.77173333333,5.22473333333,5.61493333333,6.19246666667,4.88426666667,9.14513333334,5.6262,7.6401,9.94460000001
277.79,6.15966666667,5.5154,5.55746666667,6.29693333333,4.82553333333,9.26619999999,5.79366666667,7.72443333333,10.0627333333
278.16,5.66653333333,5.08813333333,5.12246666667,5.728,4.15326666667,8.67053333333,5.1188,6.79886666667,9.69726666667
278.53,5.17373333333,4.70793333333,4.4788,4.99433333333,3.55086666667,8.15586666667,4.6316,6.34406666667,9.09886666665
278.90,5.20066666667,4.64766666667,4.14006666667,4.8788,3.56813333333,8.13633333333,4.4924,6.14026666667,9.17053333332
279.27,5.43766666667,5.05813333333,4.4006,5.45286666667,3.99473333333,8.71479999999,4.90793333333,6.37556666667,9.5904
279.64,5.32526666667,5.38413333333,4.5278,5.39886666666,3.85153333333,8.82399999999,4.80333333333,6.23113333333,9.52239999999
280.02,5.39893333333,5.46453333333,4.5136,5.42086666667,3.80326666667,8.91813333333,4.62653333333,6.02173333333,9.16593333334
280.39,5.83373333333,5.65453333333,4.6248,5.67913333333,3.929,9.09153333333,4.7724,6.17113333333,9.22146666667
280.76,5.15793333333,4.94153333333,4.17533333333,5.0344,3.27846666667,8.46386666667,4.1032,5.55666666667,8.56353333333
281.13,4.89806666667,4.73433333333,3.97193333333,4.6874,3.07266666667,8.06766666666,3.95513333333,5.29076666667,8.33826666668
281.50,5.17046666667,5.10546666667,4.372,5.1542,3.44713333334,8.2992,4.3818,5.64766666667,8.63693333333
281.87,5.2454,5.0828,4.4358,5.22306666667,3.64566666667,8.45126666667,4.4678,5.83963333333,8.68700000001
282.25,6.2,6.07,5.44566666666,6.231,4.83393333333,9.49766666668,5.47046666667,6.89383333333,9.70166666667
282.62,6.5974,6.41406666667,5.9148,6.67866666667,5.4758,9.83606666666,5.86373333333,7.289,10.2000666667
282.99,6.51673333333,6.26093333333,5.86713333333,6.48726666667,5.3852,9.74126666666,5.83186666667,7.2134,9.97953333333
283.36,6.0824,5.82193333333,5.5382,5.90766666667,5.06873333333,9.32426666665,5.5096,6.77686666667,9.51019999999
283.73,6.37586666667,5.92706666667,5.63626666667,5.9382,5.304,9.40600000001,5.76933333333,6.95056666667,9.50846666666
284.10,6.3398,5.8802,5.4498,5.72333333333,5.19193333333,9.25466666667,5.67006666667,6.75833333333,9.28386666667
284.47,6.23526666667,5.88173333333,5.3854,5.56726666667,5.0734,9.20073333333,5.4606,6.62513333333,9.17986666666
284.85,6.56873333333,6.21213333333,5.55386666667,5.8378,5.3152,9.39713333333,5.76493333333,6.82626666667,9.25660000001
285.22,6.70333333333,6.19486666667,5.5762,5.85746666667,5.4198,9.37293333333,5.76946666667,6.86223333333,9.23106666666
285.59,6.55633333333,6.13193333333,5.41006666667,5.58513333333,5.31413333333,9.14146666668,5.59706666667,6.68696666667,8.99520000001
285.96,6.79393333333,6.47806666667,5.66473333333,5.71653333333,5.40073333333,9.2764,5.71186666667,6.7468,9.15133333333
286.33,6.49366666667,6.14326666667,5.32553333334,5.31606666667,4.86966666667,8.87726666667,5.2108,6.34066666667,8.52899999999
286.70,6.41673333333,6.05506666667,5.32706666666,5.14966666666,4.62,8.63360000001,4.95133333333,6.19733333333,8.209
287.07,6.4332,6.23013333333,5.36873333333,5.21933333333,4.61253333333,8.65539999999,4.89506666667,6.1858,8.16760000001
287.44,6.459,6.226,5.34926666667,5.27693333333,4.58193333333,8.62066666667,4.67766666666,6.0755,8.131
287.82,6.06606666667,5.901,4.98706666667,5.0506,4.15766666667,8.30393333333,4.2238,5.77146666667,7.74793333333
288.19,6.66906666667,6.50086666667,5.60253333333,5.70446666667,4.61186666667,8.75466666667,4.80613333333,6.46643333333,8.309
288.56,6.70026666667,6.50446666666,5.70793333333,5.78413333333,4.63673333333,8.7322,4.86346666667,6.41503333333,8.25266666665
288.93,6.85186666667,6.6066,5.9666,5.92326666667,4.74666666667,8.88733333334,4.96806666666,6.5306,8.36513333333
289.30,7.28966666667,7.23873333333,6.4848,6.572,5.22913333333,9.27273333333,5.32346666667,7.03876666667,8.79273333334
289.67,7.67740000001,7.57046666667,6.8636,7.05546666667,5.5418,9.60879999999,5.62433333333,7.30086666667,9.00153333334
290.04,8.10646666667,8.0678,7.3734,7.6612,6.1488,10.0906,6.0908,7.87536666667,9.32839999999
290.41,8.07493333333,8.21846666666,7.355,7.83153333334,6.319,10.0426,6.22873333333,8.04203333333,9.51706666667
290.78,8.21806666667,8.54446666667,7.57739999999,8.18113333333,6.4752,10.2726,6.48993333333,8.10383333333,9.77186666667
291.15,8.66199999999,9.05859999999,8.1184,8.70599999999,6.909,10.6893333333,6.89926666667,8.51386666667,10.2166666667
291.52,8.88300000001,9.33713333333,8.52780000001,9.00406666667,7.14066666667,10.9021333333,7.28606666667,8.9498,10.421
291.89,9.1016,9.54513333335,8.77266666667,9.23613333334,7.54393333333,11.19,7.47913333333,9.29586666667,10.6640666667
292.26,8.40500000001,9.04960000001,8.16393333333,8.79573333333,7.13866666667,10.689,7.02186666667,8.83013333334,10.1534666667
292.64,8.82740000001,9.75166666665,8.74299999999,9.47006666667,7.54486666667,11.0471333333,7.48593333333,9.45203333333,10.6144
293.01,8.86506666667,10.1041333333,8.85473333333,9.66453333333,7.6848,11.1838666667,7.58193333334,9.62980000001,10.7648
293.38,8.81913333334,10.2118666667,8.93533333333,9.60986666666,7.66680000001,11.2843333333,7.79053333333,9.5672,10.6434
293.75,8.89993333333,10.4545333333,9.02966666667,9.65413333333,7.64106666667,11.3902,7.89486666666,9.75636666666,10.7294666667
294.12,8.44,10.1594,8.72786666666,9.29833333333,7.2448,10.8686666667,7.6638,9.31393333334,10.4061333333
294.49,8.58473333333,10.475,9.10140000001,9.52486666666,7.4556,11.1632666667,8.1084,9.44313333333,10.6188
294.86,8.62960000001,10.4567333333,9.05840000001,9.50446666666,7.42753333333,11.0844666667,8.14019999999,9.531,10.4591333333
295.23,8.53846666667,10.3775333333,8.98600000001,9.37999999999,7.2846,10.9137333333,8.08866666667,9.52216666667,10.1374
295.60,8.57613333334,10.3948,8.91986666667,9.2704,7.24773333333,10.7519333333,8.07053333333,9.49003333334,10.0066666667
295.97,8.60926666667,10.5051333333,9.0372,9.32946666666,7.08386666667,10.6768666667,8.10506666667,9.4811,9.94159999999
296.34,8.67326666666,10.6151333333,9.10246666667,9.30553333332,7.07126666667,10.7329333333,8.0512,9.44806666667,9.94406666665
296.71,8.39406666667,10.1965333333,8.73419999999,8.85066666667,6.79126666667,10.4812666667,7.732,9.15416666666,9.64726666665
297.08,8.53686666666,10.1860666667,8.83133333333,8.99213333334,6.84693333333,10.4284666667,7.74213333333,9.21993333334,9.60846666666
297.45,8.17446666667,9.97306666667,8.52086666666,8.76193333333,6.5252,10.0707333333,7.34393333333,8.98670000001,9.31113333334
297.82,7.95066666667,9.74299999999,8.3036,8.62786666667,6.40686666667,9.76393333334,7.1844,8.79363333334,9.11906666668
298.19,8.0342,9.89173333332,8.41773333333,8.71039999999,6.54893333333,9.97713333332,7.25926666667,8.91943333333,9.1736
298.56,8.18159999999,10.0526,8.61633333333,8.77706666666,6.64366666667,10.0699333333,7.30633333333,9.12949999999,9.15819999999
298.93,8.03126666666,10.001,8.69106666667,8.69300000001,6.56513333333,10.0477333333,7.25226666667,9.0745,9.13033333333
299.30,8.01526666666,10.022,8.71353333333,8.71933333334,6.61066666667,9.984,7.23293333333,9.05163333333,9.12566666667
299.67,8.01533333333,10.2808666667,8.70093333333,8.84966666666,6.60473333333,10.0702666667,7.22833333333,9.14926666667,9.10366666666
300.04,8.05540000001,10.4536666667,8.76893333333,9.05439999999,6.7412,10.2086666667,7.3718,9.20326666667,9.11399999999
300.41,8.53539999999,10.9834,9.3346,9.70059999999,7.3136,10.6088,7.93866666667,9.68863333334,9.48720000001
300.78,8.58586666667,11.2048,9.49966666667,9.92759999999,7.3108,10.6518666667,8.11533333334,9.84839999999,9.368
301.15,8.42206666666,11.2896666667,9.50446666667,9.80886666667,7.26853333333,10.6647333333,8.05586666667,9.85010000001,9.2848
301.52,8.61313333333,11.6,9.86640000001,10.157,7.38333333333,10.9839333333,8.35313333333,10.1499,9.40253333331
301.89,8.78193333333,12.0675333333,10.2093333333,10.5377333333,7.6232,11.3870666667,8.72953333333,10.5531333333,9.62419999999
302.26,8.59886666667,11.8542666667,9.98913333333,10.3416,7.29226666667,11.0488,8.56279999999,10.4711,9.3802
302.63,8.86733333334,12.1295333333,10.1142666667,10.5948666667,7.38993333333,11.1515333333,8.6604,10.7863333333,9.52653333333
303.00,9.06773333333,12.3748666667,10.2169333333,10.8034666667,7.51786666667,11.3424,8.74106666667,11.0979333334,9.62106666667
303.37,9.14153333333,12.6631333333,10.463,10.9886666667,7.711,11.5879333333,9.05633333332,11.3819333333,9.8188
303.74,9.22146666666,12.5464666667,10.6386666667,11.0154666667,7.68093333333,11.5606,9.06746666666,11.3710333333,9.84013333334
304.10,9.54473333335,12.8996,10.9554666666,11.1094666667,7.94933333333,11.6454,9.35760000001,11.6442,10.0923333333
304.47,9.13440000001,12.6138666667,10.6499333333,10.7072666667,7.44366666667,11.2902,8.93999999999,11.3920333333,9.82020000001
304.84,8.84373333334,12.4553333333,10.4570666667,10.4837333333,7.26173333334,11.0425333333,8.59946666667,11.1151666667,9.67106666665
305.21,8.83833333334,12.5701333334,10.5284666667,10.6030666667,7.28533333333,10.9016666667,8.67466666667,11.1485666667,9.74366666668
305.58,8.79466666667,12.4739333333,10.3723333333,10.4632,7.27713333333,10.7982,8.46906666667,11.0532333333,9.74746666667
305.95,8.69766666667,12.2284666667,10.2736666667,10.1166666667,7.15473333333,10.5142666667,8.11673333334,10.9215333333,9.47366666665
306.32,8.86026666665,12.4526,10.4546666667,10.2374666667,7.28973333333,10.5669333333,8.17046666667,10.9977333333,9.48813333333
306.69,8.4424,12.0867333333,10.1632,10.0131333333,7.01226666667,10.1084,7.90600000001,10.6518,9.19326666667
307.06,8.5882,12.2264666666,10.4061333333,10.2602,7.18006666667,10.0459333334,8.17619999999,10.8431666667,9.44059999999
307.43,8.62893333333,12.1877333333,10.3838,10.3884666667,7.1494,9.84246666667,8.15533333334,10.8506666667,9.50413333334
307.80,8.79059999999,12.7338666667,10.6630666667,10.8982666667,7.60973333333,10.1234666667,8.47453333332,11.2983333333,9.84906666668
308.17,8.59679999999,12.5426,10.5402,10.8732,7.40513333333,10.0624,8.20913333333,11.2685666667,9.81093333331
308.54,8.64299999999,12.4506,10.5643333333,10.8981333333,7.5384,9.99126666667,8.14233333333,11.3537666667,9.69480000001
308.90,9.00666666667,12.8436,11.0103333333,11.3169333333,8.07606666667,10.2375333333,8.43600000001,11.8004,10.0734666667
309.27,9.30340000001,13.0384,11.3626666667,11.6821333333,8.45393333333,10.5627333333,8.78800000001,12.1756666667,10.3771333333
309.64,9.35473333333,13.0067333334,11.4336666667,11.6805333333,8.49866666667,10.5117333333,8.88293333334,12.3346666667,10.4081333333
310.01,9.35726666666,13.0182,11.4826,11.8478,8.46733333333,10.5526,8.99780000001,12.3656666667,10.5314666667
310.38,9.24793333334,12.988,11.5304,11.8924,8.42306666666,10.474,8.90613333332,12.3797,10.4982
310.75,9.11060000001,12.8940666667,11.5048666667,11.7825333333,8.3444,10.3988,8.75599999999,12.3152,10.3619333333
311.12,9.107,12.9522,11.4755333333,11.8658,8.33753333333,10.3679333333,8.73666666667,12.2462,10.2329333333
311.49,8.83993333332,12.7551333333,11.2764,11.7186,8.03986666667,10.1951333333,8.43193333333,12.0659333333,9.97499999999
311.85,8.62246666667,12.3472666667,11.0592666667,11.3615333333,7.6668,9.77106666666,8.14106666666,11.7382666667,9.53660000001
312.22,8.26213333333,12.1404,10.7767333333,11.0598,7.3376,9.3518,7.8034,11.4125333333,9.19946666668
312.59,8.32333333334,12.3660666667,10.9618666667,11.1812666667,7.40926666667,9.46373333334,7.95833333333,11.5736,9.28126666667
312.96,8.148,12.2425333333,10.8065333333,11.0674,7.10406666667,9.2444,7.83053333333,11.4681,9.09419999999
313.33,7.75546666667,11.934,10.5462,10.6556,6.6208,8.80386666667,7.41046666667,11.0561,8.6582
313.70,7.28653333333,11.7237333333,10.3462,10.4468,6.28693333333,8.33926666667,7.0288,10.7802333333,8.23306666667
314.07,7.0534,11.6681333333,10.2758666667,10.4448,6.0884,8.12013333333,6.79493333333,10.6829333333,7.94293333333
314.43,7.0992,11.6926,10.3450666667,10.6320666667,6.18226666667,8.12013333333,6.883,10.7715333333,7.86033333333
314.80,7.24493333333,11.8643333333,10.5462666667,10.8738,6.2478,8.23126666667,7.06413333333,10.9046,8.02506666667
315.17,6.91913333333,11.6495333333,10.2776666667,10.5434,5.93126666667,7.83673333333,6.62273333333,10.7024666667,7.74226666667
315.54,7.1172,11.9167333333,10.5559333333,10.7643333333,6.19133333333,7.84126666667,6.7766,11.0254333333,7.82333333333
315.91,7.46020000001,12.2390666667,10.9755333333,11.2015333333,6.53786666667,8.1158,7.0962,11.4863666667,8.2538
316.28,7.94746666667,12.8174,11.6248,11.7922666667,7.0922,8.56986666667,7.60333333333,12.1022666667,8.64886666666
316.64,7.55780000001,12.5613333333,11.3792666667,11.5944666667,6.7422,8.22913333333,7.30813333333,11.819,8.21319999999
317.01,7.37606666667,12.3742666667,11.1566666666,11.4777333333,6.61813333333,8.07626666667,7.25353333333,11.8024666667,8.02546666667
317.38,7.4734,12.6384666667,11.2882666667,11.736,6.8532,8.07506666667,7.3242,12.1813333333,8.19406666666
317.75,7.93806666666,12.8854,11.5652666667,12.0808,7.13546666667,8.34146666667,7.59506666667,12.5285333333,8.55126666667
318.12,8.27333333335,13.2635333333,11.7871333333,12.3484666667,7.57726666667,8.63673333334,7.94746666667,12.9386666667,8.8648
318.49,8.24033333334,13.3121333333,11.7458,12.3544,7.54473333333,8.5986,7.88906666667,13.0418333333,8.90066666667
318.85,8.00940000001,13.1875333333,11.5696,12.2352,7.4356,8.3458,7.60026666667,12.9383666667,8.68193333333
319.22,8.53373333332,13.7772666667,12.2,12.8706,7.96593333333,8.97060000001,8.22066666667,13.6708666667,9.3188
319.59,8.62073333333,13.9200666667,12.2229333333,12.9662666667,8.02246666667,9.13986666666,8.36133333333,13.7974,9.32193333333
319.96,8.42060000001,14.0607333333,12.0197333333,12.7731333333,7.99673333333,9.05833333333,8.1664,13.6253,9.22306666665
